timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1706824631,,0,3.796376,0,0,0,3.598895,3.641847,0,0,0,0,0,3.404193,3.155139,0,0,0,0.691014,0,0
1706824632,,2.105765,0,0,0,0,0,0.72837,2.247151,0,0,3.104513,0,0,0,0,3.415566,3.094754,3.45507,0,0
1706824633,,2.105765,0,3.549279,3.704165,3.598244,0,0,2.247151,0,0,0,3.101208,0,0,2.670486,0,0,0,0,0
1706824634,,0,3.651468,0,0,0,3.66654,3.640243,0,0,0,0,0,3.109036,1.536973,0.667622,0,0,0,0,0
1706824635,,3.69427,0,0,0,0,0,0,3.747061,0,0,3.129661,0,0,1.844368,0,3.31439,3.466449,3.403251,0,0
1706824636,,0,0.932159,3.642992,3.466542,3.510171,0,0,0.749412,0,0,0.625932,1.99074,0,0,1.378395,0,0,0,0,0
1706824637,,0,2.982908,0,0,0,3.610797,3.568538,0,0,0,0,1.99074,3.24637,0,2.584491,0,0,0.659149,0,0
1706824638,,3.499175,0,0,0,0.690148,0,0,3.592733,0,0,0.636221,0,0,3.134385,0,3.346674,3.039213,3.295745,0,0
1706824639,,0,2.90643,3.638227,3.651131,2.760592,0,0,0,0,0,3.181103,0,0,0,0,0.669335,0,0,0,0
1706824640,,0,0.908259,0,0,0,3.648486,3.460711,0,0,0,0,3.234921,3.373077,0,3.463888,0,0,0,0,0
1706824641,,3.735447,0,0,0.723934,2.814385,0,0,3.73394,0,0,0,0,0,3.067583,0,1.658148,3.528769,3.261768,0,0
1706824642,,0,3.721881,3.782293,2.895734,1.501005,0.770268,0,0,0,0,3.363613,0,0,0,0,1.989778,0,0,0,0
1706824643,,2.124947,0,0,0,0,3.081072,3.442428,0,0,0,0,3.282561,3.40586,0,3.659128,0,0,0.684246,0,0
1706824644,,2.124947,0,1.475314,1.420908,3.643326,0,0,3.742774,0,0,0,0,0.681172,1.537671,0,1.343684,3.488031,3.42123,0,0
1706824645,,0,3.738641,2.766213,2.841817,0,1.477994,0.888842,0,0,0,3.128572,0,0,1.845206,0,2.519408,0,0,0,0
1706824646,,2.911999,0,0,0,0,2.771238,2.844294,0.726791,0,0,0,2.44785,1.281856,0,3.341057,0,0,0.691546,0,0
1706824647,,0.728,0.731151,2.359707,2.179838,3.891864,0,0,3.633956,0,0,0,1.30552,2.563713,0,0,0,3.529336,2.766183,0,0
1706824648,,0,2.924605,2.359707,1.453225,0,1.810393,2.141552,0,0,0,2.018292,0,0,3.211417,0,3.378682,0,0,0,0
1706824649,,3.536327,0,0,0,0,2.172471,1.784627,1.543521,0,0,2.018292,0,0,0,2.713035,0,0,0.658095,0,0
1706824650,,0,2.843706,1.842774,2.901153,3.528997,0,0,3.087042,0,0,0,3.051359,3.142338,0,0.678259,0,3.20828,3.290477,0,0
1706824651,,0,1.516643,2.211329,0.90661,0,2.959798,3.521412,0,0,0,0,0,0,3.239261,0,3.29317,0,0,0,0
1706824652,,3.737024,0.954995,0,0,0,0.73995,0.704282,2.753392,0,0,3.332034,0,0,0,1.374921,0,0,0,0,0
1706824653,,0,3.055985,1.408801,3.831113,3.517354,0,0,1.468476,0,0,0,3.270047,3.338587,0,2.577976,0,3.401317,3.383423,0,0
1706824654,,1.840319,0,2.113202,0,0,3.713927,3.586681,0,0,0,0,0,0,2.529902,0,3.339854,0,0,0,0
1706824655,,2.208382,0,0,0,0,0,0,3.739337,0,0,3.250513,0,0,0.790594,0,0,0,0,0,0
1706824656,,0,0.924152,2.222277,2.890866,3.621665,0,0,0,0,0,0,2.442658,3.319377,0,3.525859,0,3.498455,3.392569,0,0
1706824657,,2.91109,0,1.481518,0,0,3.689437,3.646013,0,0,0,0,1.302751,0,0,0,2.500116,0,0,0,0
1706824658,,0.727772,3.864072,0,0,0,0,0,3.717967,0,0,2.003721,0,0,3.131228,0,1.333395,0,0,0,0
1706824659,,0,0,2.286199,3.836961,3.595173,0,0,0,0,0,2.003721,0.646785,3.360922,0,3.5026,0,3.435088,3.491605,0,0
1706824660,,3.855848,0,1.905166,0,0,3.865044,3.514826,0,0,0,0,2.587139,0,0,0,0.670176,0,0,0,0
1706824661,,0,3.779333,0,0.75337,0.726991,0,0,3.745485,0,0,0,0,0,3.208656,0,3.350881,1.455408,0,0,0
1706824662,,1.514485,0,2.785563,3.766848,3.634953,0,0.695645,0,0,0,3.207389,0,3.313936,0,3.493047,0,2.183113,3.442973,0,0
1706824663,,2.83966,0,1.485634,0,0,3.556982,3.478225,0.74852,0,0,0,3.271298,0,0,0,0,0,0,0,0
1706824664,,0,1.891449,0,3.581652,3.021132,0,0,3.7426,0,0,0,0,0,3.209087,0,3.368539,2.342722,0,0,0
1706824665,,3.919239,0,3.088741,0,1.611271,1.509572,1.799332,0,0,0,3.33926,0,3.517074,0,3.810099,0,1.952268,3.445692,0,0
1706824666,,0,3.806343,0.772185,0,0,2.264358,2.159198,2.290162,0,0,0,3.268863,0,0,0,0,0,0,0,0
1706824667,,0,0,0,3.680934,3.440849,0,0,2.290162,0,0,0,0,0,1.890103,0,3.412142,3.406639,0,0,0
1706824668,,3.53209,0,2.790937,0,0,2.149405,2.075854,0,0,0,1.21039,0,3.281223,1.890103,3.368595,0,0,3.335994,0,0
1706824669,,0,3.863882,0.697734,0,0,1.791171,1.729878,3.68084,0,0,2.420779,2.599691,0,0,0,0,0,0,0,0
1706824670,,0.773272,0,0,3.73337,4.051968,0,0,0.736168,0,0,0,0.649923,0,0,0,3.425119,4.203133,0.696729,0,0
1706824671,,3.093086,1.507511,4.01227,0,0,3.759148,3.483133,0,0,0,0,0,3.470022,3.222848,3.78703,0,0,3.483645,0,0
1706824672,,0,2.261266,0,0,0,0.75183,0.696627,3.700214,0,0,3.364412,1.269939,0,0,0,0,0.689105,0,0,0
1706824673,,2.860793,0,0,3.63196,3.460601,0,0,0,0,0,0,2.381135,0,0,0,3.32781,3.445524,0,0,0
1706824674,,0.893998,3.791777,3.683622,0,0,2.927075,3.524885,0,0,0,0,0,3.227806,3.078801,3.56447,0.665562,1.37821,3.393047,0,0
1706824675,,0,0,0.736724,1.508966,0.758184,0.731769,0,3.674172,0,0,3.577952,0.671593,0.645561,0,0,0,3.81272,0,0,0
1706824676,,3.967334,0,0,2.263448,3.032735,0,0,0,0,0,0,3.357963,0,0,0,2.1012,0,0.691816,0,0
1706824677,,0,3.811644,3.653575,0,0,3.644977,3.543559,0,0,0,0,0,3.334886,2.550267,2.776585,1.751,1.356038,3.459079,0,0
1706824678,,0,0,0,2.924704,1.444581,0,0,3.609004,0,0,2.355675,0,0,0.796959,1.388293,0,2.712076,0,0,0
1706824679,,3.621556,0.732582,0,1.462352,2.889162,0,0,0,0,0,1.25636,3.256036,0,0,0,0.840328,0,0.680361,0,0
1706824680,,0,2.930327,3.734839,0,0,3.638432,3.52285,0,0,0,0,0,3.232389,0.792252,1.821833,2.689049,1.648622,2.721444,0,0
1706824681,,2.298456,0,0,3.708761,2.225605,0,0,3.656728,0,0,0.6343,0,0.646478,2.535205,2.1862,0,1.978347,0,0,0
1706824682,,1.532304,2.19607,0,0.741752,1.483737,0,0,0,0,0,3.1715,3.242591,0,0,0,0,0,0,0,0
1706824683,,0,2.19607,3.601025,0,0,3.593851,3.413878,1.483935,0,0,0,0,1.90712,0,0.676696,3.409036,1.324962,3.28724,0,0
1706824684,,3.608913,0,0,3.618583,2.088253,0,0,2.782379,0,0,0,0,1.90712,3.083194,2.706786,0,3.312406,0,0,0
1706824685,,0,3.695962,0,0,2.088253,0,0,0,0,0,3.183896,1.531502,0,0,0,0,0.662481,0,0,0
1706824686,,0,0,3.606158,0,0,3.674314,3.386731,2.980451,0,0,0,1.837803,0.634696,0,0,3.33234,3.310327,3.292876,0,0
1706824687,,3.624791,0,0,3.812159,3.174338,0,0,1.490226,0,0,0,0,2.538783,1.843454,3.483252,0,0,0,0,0
1706824688,,0,3.696479,0,0,0.793585,0,1.424712,0,0,0,2.024195,0,0,1.228969,0,0,0.955425,0,0,0
1706824689,,0,0,3.744005,0,0,3.738972,2.849424,2.997124,0,0,1.349463,3.185178,0.666548,0,0,3.371012,3.057361,3.401183,0,0
1706824690,,3.601627,1.544348,0,3.689708,3.6329,0,0,0.749281,0,0,0,0,3.332738,0,3.565306,0,0,0,0,0
1706824691,,0,3.088696,0,0,0,0,1.402248,0,0,0,0.678284,0,0,3.07216,0,0,1.406381,0,0,0
1706824692,,1.488055,0,3.762819,0,0,3.730046,2.103371,3.669385,0,0,3.391421,3.215393,0,0,0,2.694557,2.109572,3.370147,0,0
1706824693,,2.232083,3.793789,0,3.56394,3.842598,0,0,0,0,0,0,0,3.365037,0,3.501212,0.673639,0,0,0,0
1706824694,,0,0.758758,0,0,0,1.455532,2.816268,0,0,0,0,0,0,3.128626,0,0,1.249794,0,0,0
1706824695,,2.849623,0,3.525192,1.498265,0,2.911064,1.408134,3.805393,0,0,3.346397,1.565454,0,0,0,1.340815,2.343364,3.361392,0,0
1706824696,,1.424812,3.779958,0,2.809247,3.716822,0,0,0,0,0,0,1.878545,3.144625,0,2.866694,2.68163,0,0,0,0
