execution_number,dag_id,dag_path,job_name,job_type,job_path,preference,assigned_resource,estimated_start,estimated_finish,upward_rank
2440,dag_5,run5/montage-0.dag,mDiffFit_ID0000042,mDiffFit,run5/mDiffFit_ID0000042.sub,energy,slot1@foxtrot,1963.45,2009.68,463.89
2441,dag_5,run5/montage-0.dag,mDiffFit_ID0000441,mDiffFit,run5/mDiffFit_ID0000441.sub,energy,slot4@alpha,2452.47,2498.70,463.89
2442,dag_5,run5/montage-0.dag,mDiffFit_ID0001999,mDiffFit,run5/mDiffFit_ID0001999.sub,energy,slot2@foxtrot,1963.45,2009.68,463.89
2443,dag_5,run5/montage-0.dag,mDiffFit_ID0000201,mDiffFit,run5/mDiffFit_ID0000201.sub,energy,slot3@foxtrot,1963.45,2009.68,463.89
2444,dag_5,run5/montage-0.dag,mDiffFit_ID0000361,mDiffFit,run5/mDiffFit_ID0000361.sub,energy,slot8@quebec,1852.72,1898.95,463.89
2445,dag_5,run5/montage-0.dag,mDiffFit_ID0000856,mDiffFit,run5/mDiffFit_ID0000856.sub,energy,slot4@foxtrot,1963.45,2009.68,463.89
2446,dag_5,run5/montage-0.dag,mDiffFit_ID0001560,mDiffFit,run5/mDiffFit_ID0001560.sub,energy,slot5@foxtrot,1963.45,2009.68,463.89
2447,dag_5,run5/montage-0.dag,mDiffFit_ID0001058,mDiffFit,run5/mDiffFit_ID0001058.sub,energy,slot6@foxtrot,1963.45,2009.68,463.89
2448,dag_5,run5/montage-0.dag,mDiffFit_ID0000197,mDiffFit,run5/mDiffFit_ID0000197.sub,energy,slot7@foxtrot,1963.45,2009.68,463.89
2449,dag_5,run5/montage-0.dag,mDiffFit_ID0001088,mDiffFit,run5/mDiffFit_ID0001088.sub,energy,slot8@foxtrot,1963.45,2009.68,463.89
2450,dag_5,run5/montage-0.dag,mDiffFit_ID0000977,mDiffFit,run5/mDiffFit_ID0000977.sub,energy,slot1@golf,1963.45,2009.68,463.89
2451,dag_5,run5/montage-0.dag,mDiffFit_ID0001453,mDiffFit,run5/mDiffFit_ID0001453.sub,energy,slot2@golf,1963.45,2009.68,463.89
2452,dag_5,run5/montage-0.dag,mDiffFit_ID0001250,mDiffFit,run5/mDiffFit_ID0001250.sub,energy,slot3@golf,1963.45,2009.68,463.89
2453,dag_5,run5/montage-0.dag,mDiffFit_ID0001228,mDiffFit,run5/mDiffFit_ID0001228.sub,energy,slot4@golf,1963.45,2009.68,463.89
2454,dag_5,run5/montage-0.dag,mDiffFit_ID0001620,mDiffFit,run5/mDiffFit_ID0001620.sub,energy,slot3@quebec,2449.47,2495.70,463.89
2455,dag_5,run5/montage-0.dag,mDiffFit_ID0000848,mDiffFit,run5/mDiffFit_ID0000848.sub,energy,slot5@golf,1963.45,2009.68,463.89
2456,dag_5,run5/montage-0.dag,mDiffFit_ID0000520,mDiffFit,run5/mDiffFit_ID0000520.sub,energy,slot5@quebec,2449.47,2495.70,463.89
2457,dag_5,run5/montage-0.dag,mDiffFit_ID0001696,mDiffFit,run5/mDiffFit_ID0001696.sub,energy,slot6@golf,1963.45,2009.68,463.89
2458,dag_5,run5/montage-0.dag,mDiffFit_ID0000791,mDiffFit,run5/mDiffFit_ID0000791.sub,energy,slot7@golf,1963.45,2009.68,463.89
2459,dag_5,run5/montage-0.dag,mDiffFit_ID0001913,mDiffFit,run5/mDiffFit_ID0001913.sub,energy,slot8@golf,1963.45,2009.68,463.89
2460,dag_5,run5/montage-0.dag,mDiffFit_ID0001293,mDiffFit,run5/mDiffFit_ID0001293.sub,energy,slot7@november,1960.45,2006.68,463.89
2461,dag_5,run5/montage-0.dag,mDiffFit_ID0000353,mDiffFit,run5/mDiffFit_ID0000353.sub,energy,slot5@mike,1960.45,2006.68,463.89
2462,dag_5,run5/montage-0.dag,mDiffFit_ID0000954,mDiffFit,run5/mDiffFit_ID0000954.sub,energy,slot3@hotel,1960.45,2006.68,463.89
2463,dag_5,run5/montage-0.dag,mDiffFit_ID0000444,mDiffFit,run5/mDiffFit_ID0000444.sub,energy,slot5@alpha,2452.47,2498.70,463.89
2464,dag_5,run5/montage-0.dag,mDiffFit_ID0000949,mDiffFit,run5/mDiffFit_ID0000949.sub,energy,slot1@hotel,1963.45,2009.68,463.89
2465,dag_5,run5/montage-0.dag,mDiffFit_ID0001844,mDiffFit,run5/mDiffFit_ID0001844.sub,energy,slot6@alpha,2452.47,2498.70,463.89
2466,dag_5,run5/montage-0.dag,mDiffFit_ID0000117,mDiffFit,run5/mDiffFit_ID0000117.sub,energy,slot7@alpha,2452.47,2498.70,463.89
2467,dag_5,run5/montage-0.dag,mDiffFit_ID0000860,mDiffFit,run5/mDiffFit_ID0000860.sub,energy,slot4@hotel,1963.45,2009.68,463.89
2468,dag_5,run5/montage-0.dag,mDiffFit_ID0001260,mDiffFit,run5/mDiffFit_ID0001260.sub,energy,slot5@hotel,1963.45,2009.68,463.89
2469,dag_5,run5/montage-0.dag,mDiffFit_ID0000082,mDiffFit,run5/mDiffFit_ID0000082.sub,energy,slot8@alpha,2452.47,2498.70,463.89
2470,dag_5,run5/montage-0.dag,mDiffFit_ID0000255,mDiffFit,run5/mDiffFit_ID0000255.sub,energy,slot1@papa,1960.45,2006.68,463.89
2471,dag_5,run5/montage-0.dag,mDiffFit_ID0000969,mDiffFit,run5/mDiffFit_ID0000969.sub,energy,slot6@hotel,1963.45,2009.68,463.89
2472,dag_5,run5/montage-0.dag,mDiffFit_ID0001299,mDiffFit,run5/mDiffFit_ID0001299.sub,energy,slot7@hotel,1963.45,2009.68,463.89
2473,dag_5,run5/montage-0.dag,mDiffFit_ID0001828,mDiffFit,run5/mDiffFit_ID0001828.sub,energy,slot1@bravo,2452.47,2498.70,463.89
2474,dag_5,run5/montage-0.dag,mDiffFit_ID0000654,mDiffFit,run5/mDiffFit_ID0000654.sub,energy,slot8@lima,1960.45,2006.68,463.89
2475,dag_5,run5/montage-0.dag,mDiffFit_ID0001458,mDiffFit,run5/mDiffFit_ID0001458.sub,energy,slot8@hotel,1963.45,2009.68,463.89
2476,dag_5,run5/montage-0.dag,mDiffFit_ID0001047,mDiffFit,run5/mDiffFit_ID0001047.sub,energy,slot1@kilo,1963.45,2009.68,463.89
2477,dag_5,run5/montage-0.dag,mDiffFit_ID0001682,mDiffFit,run5/mDiffFit_ID0001682.sub,energy,slot2@kilo,1963.45,2009.68,463.89
2478,dag_5,run5/montage-0.dag,mDiffFit_ID0001335,mDiffFit,run5/mDiffFit_ID0001335.sub,energy,slot3@kilo,1963.45,2009.68,463.89
2479,dag_5,run5/montage-0.dag,mDiffFit_ID0002019,mDiffFit,run5/mDiffFit_ID0002019.sub,energy,slot4@kilo,1963.45,2009.68,463.89
2480,dag_5,run5/montage-0.dag,mDiffFit_ID0000574,mDiffFit,run5/mDiffFit_ID0000574.sub,energy,slot5@kilo,1963.45,2009.68,463.89
2481,dag_5,run5/montage-0.dag,mDiffFit_ID0000147,mDiffFit,run5/mDiffFit_ID0000147.sub,energy,slot2@bravo,2452.47,2498.70,463.89
2482,dag_5,run5/montage-0.dag,mDiffFit_ID0001352,mDiffFit,run5/mDiffFit_ID0001352.sub,energy,slot6@kilo,1963.45,2009.68,463.89
2483,dag_5,run5/montage-0.dag,mDiffFit_ID0001715,mDiffFit,run5/mDiffFit_ID0001715.sub,energy,slot7@kilo,1963.45,2009.68,463.89
2484,dag_5,run5/montage-0.dag,mDiffFit_ID0000103,mDiffFit,run5/mDiffFit_ID0000103.sub,energy,slot8@kilo,1963.45,2009.68,463.89
2485,dag_5,run5/montage-0.dag,mDiffFit_ID0000629,mDiffFit,run5/mDiffFit_ID0000629.sub,energy,slot1@lima,1963.45,2009.68,463.89
2486,dag_5,run5/montage-0.dag,mDiffFit_ID0001540,mDiffFit,run5/mDiffFit_ID0001540.sub,energy,slot3@bravo,2452.47,2498.70,463.89
2487,dag_5,run5/montage-0.dag,mDiffFit_ID0001927,mDiffFit,run5/mDiffFit_ID0001927.sub,energy,slot2@lima,1963.45,2009.68,463.89
2488,dag_5,run5/montage-0.dag,mDiffFit_ID0001130,mDiffFit,run5/mDiffFit_ID0001130.sub,energy,slot3@lima,1963.45,2009.68,463.89
2489,dag_5,run5/montage-0.dag,mDiffFit_ID0000921,mDiffFit,run5/mDiffFit_ID0000921.sub,energy,slot4@lima,1963.45,2009.68,463.89
2490,dag_5,run5/montage-0.dag,mDiffFit_ID0001023,mDiffFit,run5/mDiffFit_ID0001023.sub,energy,slot5@lima,1963.45,2009.68,463.89
2491,dag_5,run5/montage-0.dag,mDiffFit_ID0001863,mDiffFit,run5/mDiffFit_ID0001863.sub,energy,slot6@lima,1963.45,2009.68,463.89
2492,dag_5,run5/montage-0.dag,mDiffFit_ID0000634,mDiffFit,run5/mDiffFit_ID0000634.sub,energy,slot7@lima,1963.45,2009.68,463.89
2493,dag_5,run5/montage-0.dag,mDiffFit_ID0002014,mDiffFit,run5/mDiffFit_ID0002014.sub,energy,slot1@mike,1963.45,2009.68,463.89
2494,dag_5,run5/montage-0.dag,mDiffFit_ID0000299,mDiffFit,run5/mDiffFit_ID0000299.sub,energy,slot2@mike,1963.45,2009.68,463.89
2495,dag_5,run5/montage-0.dag,mDiffFit_ID0001306,mDiffFit,run5/mDiffFit_ID0001306.sub,energy,slot3@mike,1963.45,2009.68,463.89
2496,dag_5,run5/montage-0.dag,mDiffFit_ID0000212,mDiffFit,run5/mDiffFit_ID0000212.sub,energy,slot3@papa,1960.45,2006.68,463.89
2497,dag_5,run5/montage-0.dag,mDiffFit_ID0000252,mDiffFit,run5/mDiffFit_ID0000252.sub,energy,slot4@mike,1963.45,2009.68,463.89
2498,dag_5,run5/montage-0.dag,mDiffFit_ID0001886,mDiffFit,run5/mDiffFit_ID0001886.sub,energy,slot6@mike,1963.45,2009.68,463.89
2499,dag_5,run5/montage-0.dag,mDiffFit_ID0001883,mDiffFit,run5/mDiffFit_ID0001883.sub,energy,slot7@mike,1963.45,2009.68,463.89
2500,dag_5,run5/montage-0.dag,mDiffFit_ID0000493,mDiffFit,run5/mDiffFit_ID0000493.sub,energy,slot8@mike,1963.45,2009.68,463.89
2501,dag_5,run5/montage-0.dag,mDiffFit_ID0001618,mDiffFit,run5/mDiffFit_ID0001618.sub,energy,slot3@november,1963.45,2009.68,463.89
2502,dag_5,run5/montage-0.dag,mDiffFit_ID0001475,mDiffFit,run5/mDiffFit_ID0001475.sub,energy,slot4@november,1963.45,2009.68,463.89
2503,dag_5,run5/montage-0.dag,mDiffFit_ID0001699,mDiffFit,run5/mDiffFit_ID0001699.sub,energy,slot5@november,1963.45,2009.68,463.89
2504,dag_5,run5/montage-0.dag,mDiffFit_ID0001358,mDiffFit,run5/mDiffFit_ID0001358.sub,energy,slot6@november,1963.45,2009.68,463.89
2505,dag_5,run5/montage-0.dag,mDiffFit_ID0000391,mDiffFit,run5/mDiffFit_ID0000391.sub,energy,slot4@bravo,2452.47,2498.70,463.89
2506,dag_5,run5/montage-0.dag,mDiffFit_ID0001846,mDiffFit,run5/mDiffFit_ID0001846.sub,energy,slot5@bravo,2452.47,2498.70,463.89
2507,dag_5,run5/montage-0.dag,mDiffFit_ID0001533,mDiffFit,run5/mDiffFit_ID0001533.sub,energy,slot6@bravo,2452.47,2498.70,463.89
2508,dag_5,run5/montage-0.dag,mDiffFit_ID0001870,mDiffFit,run5/mDiffFit_ID0001870.sub,energy,slot8@november,1963.45,2009.68,463.89
2509,dag_5,run5/montage-0.dag,mDiffFit_ID0000315,mDiffFit,run5/mDiffFit_ID0000315.sub,energy,slot1@oscar,1963.45,2009.68,463.89
2510,dag_5,run5/montage-0.dag,mDiffFit_ID0001221,mDiffFit,run5/mDiffFit_ID0001221.sub,energy,slot2@oscar,1963.45,2009.68,463.89
2511,dag_5,run5/montage-0.dag,mDiffFit_ID0002030,mDiffFit,run5/mDiffFit_ID0002030.sub,energy,slot3@oscar,1963.45,2009.68,463.89
2512,dag_5,run5/montage-0.dag,mDiffFit_ID0000595,mDiffFit,run5/mDiffFit_ID0000595.sub,energy,slot5@oscar,1963.45,2009.68,463.89
2513,dag_5,run5/montage-0.dag,mDiffFit_ID0001992,mDiffFit,run5/mDiffFit_ID0001992.sub,energy,slot7@oscar,1963.45,2009.68,463.89
2514,dag_5,run5/montage-0.dag,mDiffFit_ID0001176,mDiffFit,run5/mDiffFit_ID0001176.sub,energy,slot8@oscar,1963.45,2009.68,463.89
2515,dag_5,run5/montage-0.dag,mDiffFit_ID0002016,mDiffFit,run5/mDiffFit_ID0002016.sub,energy,slot2@papa,1963.45,2009.68,463.89
2516,dag_5,run5/montage-0.dag,mDiffFit_ID0001319,mDiffFit,run5/mDiffFit_ID0001319.sub,energy,slot7@quebec,1963.45,2009.68,463.89
2517,dag_5,run5/montage-0.dag,mDiffFit_ID0000746,mDiffFit,run5/mDiffFit_ID0000746.sub,energy,slot8@quebec,1963.45,2009.68,463.89
2518,dag_5,run5/montage-0.dag,mDiffFit_ID0000568,mDiffFit,run5/mDiffFit_ID0000568.sub,energy,slot1@romeo,1963.45,2009.68,463.89
2519,dag_5,run5/montage-0.dag,mDiffFit_ID0000885,mDiffFit,run5/mDiffFit_ID0000885.sub,energy,slot2@romeo,1963.45,2009.68,463.89
2520,dag_5,run5/montage-0.dag,mDiffFit_ID0001659,mDiffFit,run5/mDiffFit_ID0001659.sub,energy,slot3@romeo,1963.45,2009.68,463.89
2521,dag_5,run5/montage-0.dag,mDiffFit_ID0000897,mDiffFit,run5/mDiffFit_ID0000897.sub,energy,slot4@romeo,1963.45,2009.68,463.89
2522,dag_5,run5/montage-0.dag,mDiffFit_ID0001757,mDiffFit,run5/mDiffFit_ID0001757.sub,energy,slot7@bravo,2452.47,2498.70,463.89
2523,dag_5,run5/montage-0.dag,mDiffFit_ID0001849,mDiffFit,run5/mDiffFit_ID0001849.sub,energy,slot8@bravo,2452.47,2498.70,463.89
2524,dag_5,run5/montage-0.dag,mDiffFit_ID0002054,mDiffFit,run5/mDiffFit_ID0002054.sub,energy,slot5@romeo,1963.45,2009.68,463.89
2525,dag_5,run5/montage-0.dag,mDiffFit_ID0000438,mDiffFit,run5/mDiffFit_ID0000438.sub,energy,slot1@charlie,2452.47,2498.70,463.89
2526,dag_5,run5/montage-0.dag,mDiffFit_ID0000071,mDiffFit,run5/mDiffFit_ID0000071.sub,energy,slot6@romeo,1963.45,2009.68,463.89
2527,dag_5,run5/montage-0.dag,mDiffFit_ID0000393,mDiffFit,run5/mDiffFit_ID0000393.sub,energy,slot2@charlie,2452.47,2498.70,463.89
2528,dag_5,run5/montage-0.dag,mDiffFit_ID0001967,mDiffFit,run5/mDiffFit_ID0001967.sub,energy,slot7@romeo,1963.45,2009.68,463.89
2529,dag_5,run5/montage-0.dag,mDiffFit_ID0000851,mDiffFit,run5/mDiffFit_ID0000851.sub,energy,slot8@romeo,1963.45,2009.68,463.89
2530,dag_5,run5/montage-0.dag,mDiffFit_ID0001713,mDiffFit,run5/mDiffFit_ID0001713.sub,energy,slot6@echo,2006.68,2052.91,463.89
2531,dag_5,run5/montage-0.dag,mDiffFit_ID0000891,mDiffFit,run5/mDiffFit_ID0000891.sub,energy,slot2@hotel,2006.68,2052.91,463.89
2532,dag_5,run5/montage-0.dag,mDiffFit_ID0001153,mDiffFit,run5/mDiffFit_ID0001153.sub,energy,slot3@hotel,2006.68,2052.91,463.89
2533,dag_5,run5/montage-0.dag,mDiffFit_ID0000916,mDiffFit,run5/mDiffFit_ID0000916.sub,energy,slot8@lima,2006.68,2052.91,463.89
2534,dag_5,run5/montage-0.dag,mDiffFit_ID0001637,mDiffFit,run5/mDiffFit_ID0001637.sub,energy,slot5@mike,2006.68,2052.91,463.89
2535,dag_5,run5/montage-0.dag,mDiffFit_ID0002080,mDiffFit,run5/mDiffFit_ID0002080.sub,energy,slot1@november,2006.68,2052.91,463.89
2536,dag_5,run5/montage-0.dag,mDiffFit_ID0001005,mDiffFit,run5/mDiffFit_ID0001005.sub,energy,slot2@november,2006.68,2052.91,463.89
2537,dag_5,run5/montage-0.dag,mDiffFit_ID0001163,mDiffFit,run5/mDiffFit_ID0001163.sub,energy,slot7@november,2006.68,2052.91,463.89
2538,dag_5,run5/montage-0.dag,mDiffFit_ID0000873,mDiffFit,run5/mDiffFit_ID0000873.sub,energy,slot4@oscar,2006.68,2052.91,463.89
2539,dag_5,run5/montage-0.dag,mDiffFit_ID0000260,mDiffFit,run5/mDiffFit_ID0000260.sub,energy,slot6@oscar,2006.68,2052.91,463.89
2540,dag_5,run5/montage-0.dag,mDiffFit_ID0001693,mDiffFit,run5/mDiffFit_ID0001693.sub,energy,slot1@papa,2006.68,2052.91,463.89
2541,dag_5,run5/montage-0.dag,mDiffFit_ID0001068,mDiffFit,run5/mDiffFit_ID0001068.sub,energy,slot3@papa,2006.68,2052.91,463.89
2542,dag_5,run5/montage-0.dag,mDiffFit_ID0001231,mDiffFit,run5/mDiffFit_ID0001231.sub,energy,slot4@papa,2006.68,2052.91,463.89
2543,dag_5,run5/montage-0.dag,mDiffFit_ID0001298,mDiffFit,run5/mDiffFit_ID0001298.sub,energy,slot3@charlie,2009.68,2055.91,463.89
2544,dag_5,run5/montage-0.dag,mDiffFit_ID0000461,mDiffFit,run5/mDiffFit_ID0000461.sub,energy,slot4@charlie,2009.68,2055.91,463.89
2545,dag_5,run5/montage-0.dag,mDiffFit_ID0001367,mDiffFit,run5/mDiffFit_ID0001367.sub,energy,slot5@charlie,2009.68,2055.91,463.89
2546,dag_5,run5/montage-0.dag,mDiffFit_ID0001899,mDiffFit,run5/mDiffFit_ID0001899.sub,energy,slot6@charlie,2009.68,2055.91,463.89
2547,dag_5,run5/montage-0.dag,mDiffFit_ID0001688,mDiffFit,run5/mDiffFit_ID0001688.sub,energy,slot7@charlie,2009.68,2055.91,463.89
2548,dag_5,run5/montage-0.dag,mDiffFit_ID0002045,mDiffFit,run5/mDiffFit_ID0002045.sub,energy,slot8@charlie,2009.68,2055.91,463.89
2549,dag_5,run5/montage-0.dag,mDiffFit_ID0001625,mDiffFit,run5/mDiffFit_ID0001625.sub,energy,slot1@delta,2009.68,2055.91,463.89
2550,dag_5,run5/montage-0.dag,mDiffFit_ID0000628,mDiffFit,run5/mDiffFit_ID0000628.sub,energy,slot2@delta,2009.68,2055.91,463.89
2551,dag_5,run5/montage-0.dag,mDiffFit_ID0001036,mDiffFit,run5/mDiffFit_ID0001036.sub,energy,slot3@delta,2009.68,2055.91,463.89
2552,dag_5,run5/montage-0.dag,mDiffFit_ID0001070,mDiffFit,run5/mDiffFit_ID0001070.sub,energy,slot4@delta,2009.68,2055.91,463.89
2553,dag_5,run5/montage-0.dag,mDiffFit_ID0000486,mDiffFit,run5/mDiffFit_ID0000486.sub,energy,slot5@delta,2009.68,2055.91,463.89
2554,dag_5,run5/montage-0.dag,mDiffFit_ID0001184,mDiffFit,run5/mDiffFit_ID0001184.sub,energy,slot6@delta,2009.68,2055.91,463.89
2555,dag_5,run5/montage-0.dag,mDiffFit_ID0001647,mDiffFit,run5/mDiffFit_ID0001647.sub,energy,slot7@delta,2009.68,2055.91,463.89
2556,dag_5,run5/montage-0.dag,mDiffFit_ID0000839,mDiffFit,run5/mDiffFit_ID0000839.sub,energy,slot8@delta,2009.68,2055.91,463.89
2557,dag_5,run5/montage-0.dag,mDiffFit_ID0001837,mDiffFit,run5/mDiffFit_ID0001837.sub,energy,slot3@charlie,2452.47,2498.70,463.89
2558,dag_5,run5/montage-0.dag,mDiffFit_ID0000350,mDiffFit,run5/mDiffFit_ID0000350.sub,energy,slot1@echo,2009.68,2055.91,463.89
2559,dag_5,run5/montage-0.dag,mDiffFit_ID0001852,mDiffFit,run5/mDiffFit_ID0001852.sub,energy,slot2@echo,2009.68,2055.91,463.89
2560,dag_5,run5/montage-0.dag,mDiffFit_ID0000234,mDiffFit,run5/mDiffFit_ID0000234.sub,energy,slot3@echo,2009.68,2055.91,463.89
2561,dag_5,run5/montage-0.dag,mDiffFit_ID0001946,mDiffFit,run5/mDiffFit_ID0001946.sub,energy,slot4@echo,2009.68,2055.91,463.89
2562,dag_5,run5/montage-0.dag,mDiffFit_ID0001805,mDiffFit,run5/mDiffFit_ID0001805.sub,energy,slot4@charlie,2452.47,2498.70,463.89
2563,dag_5,run5/montage-0.dag,mDiffFit_ID0001579,mDiffFit,run5/mDiffFit_ID0001579.sub,energy,slot5@echo,2009.68,2055.91,463.89
2564,dag_5,run5/montage-0.dag,mDiffFit_ID0000408,mDiffFit,run5/mDiffFit_ID0000408.sub,energy,slot5@charlie,2452.47,2498.70,463.89
2565,dag_5,run5/montage-0.dag,mDiffFit_ID0000491,mDiffFit,run5/mDiffFit_ID0000491.sub,energy,slot7@echo,2009.68,2055.91,463.89
2566,dag_5,run5/montage-0.dag,mDiffFit_ID0000881,mDiffFit,run5/mDiffFit_ID0000881.sub,energy,slot8@echo,2009.68,2055.91,463.89
2567,dag_5,run5/montage-0.dag,mDiffFit_ID0000425,mDiffFit,run5/mDiffFit_ID0000425.sub,energy,slot1@foxtrot,2009.68,2055.91,463.89
2568,dag_5,run5/montage-0.dag,mDiffFit_ID0000524,mDiffFit,run5/mDiffFit_ID0000524.sub,energy,slot6@charlie,2452.47,2498.70,463.89
2569,dag_5,run5/montage-0.dag,mDiffFit_ID0001599,mDiffFit,run5/mDiffFit_ID0001599.sub,energy,slot2@foxtrot,2009.68,2055.91,463.89
2570,dag_5,run5/montage-0.dag,mDiffFit_ID0001303,mDiffFit,run5/mDiffFit_ID0001303.sub,energy,slot3@foxtrot,2009.68,2055.91,463.89
2571,dag_5,run5/montage-0.dag,mDiffFit_ID0001717,mDiffFit,run5/mDiffFit_ID0001717.sub,energy,slot4@foxtrot,2009.68,2055.91,463.89
2572,dag_5,run5/montage-0.dag,mDiffFit_ID0000247,mDiffFit,run5/mDiffFit_ID0000247.sub,energy,slot5@foxtrot,2009.68,2055.91,463.89
2573,dag_5,run5/montage-0.dag,mDiffFit_ID0000275,mDiffFit,run5/mDiffFit_ID0000275.sub,energy,slot6@foxtrot,2009.68,2055.91,463.89
2574,dag_5,run5/montage-0.dag,mDiffFit_ID0001934,mDiffFit,run5/mDiffFit_ID0001934.sub,energy,slot7@foxtrot,2009.68,2055.91,463.89
2575,dag_5,run5/montage-0.dag,mDiffFit_ID0001663,mDiffFit,run5/mDiffFit_ID0001663.sub,energy,slot8@foxtrot,2009.68,2055.91,463.89
2576,dag_5,run5/montage-0.dag,mDiffFit_ID0000751,mDiffFit,run5/mDiffFit_ID0000751.sub,energy,slot1@golf,2009.68,2055.91,463.89
2577,dag_5,run5/montage-0.dag,mDiffFit_ID0000647,mDiffFit,run5/mDiffFit_ID0000647.sub,energy,slot2@golf,2009.68,2055.91,463.89
2578,dag_5,run5/montage-0.dag,mDiffFit_ID0000546,mDiffFit,run5/mDiffFit_ID0000546.sub,energy,slot3@golf,2009.68,2055.91,463.89
2579,dag_5,run5/montage-0.dag,mDiffFit_ID0000115,mDiffFit,run5/mDiffFit_ID0000115.sub,energy,slot7@charlie,2452.47,2498.70,463.89
2580,dag_5,run5/montage-0.dag,mDiffFit_ID0001769,mDiffFit,run5/mDiffFit_ID0001769.sub,energy,slot8@charlie,2452.47,2498.70,463.89
2581,dag_5,run5/montage-0.dag,mDiffFit_ID0000747,mDiffFit,run5/mDiffFit_ID0000747.sub,energy,slot4@golf,2009.68,2055.91,463.89
2582,dag_5,run5/montage-0.dag,mDiffFit_ID0000901,mDiffFit,run5/mDiffFit_ID0000901.sub,energy,slot5@golf,2009.68,2055.91,463.89
2583,dag_5,run5/montage-0.dag,mDiffFit_ID0001246,mDiffFit,run5/mDiffFit_ID0001246.sub,energy,slot6@golf,2009.68,2055.91,463.89
2584,dag_5,run5/montage-0.dag,mDiffFit_ID0000326,mDiffFit,run5/mDiffFit_ID0000326.sub,energy,slot7@golf,2009.68,2055.91,463.89
2585,dag_5,run5/montage-0.dag,mDiffFit_ID0001271,mDiffFit,run5/mDiffFit_ID0001271.sub,energy,slot1@delta,2452.47,2498.70,463.89
2586,dag_5,run5/montage-0.dag,mDiffFit_ID0001600,mDiffFit,run5/mDiffFit_ID0001600.sub,energy,slot8@golf,2009.68,2055.91,463.89
2587,dag_5,run5/montage-0.dag,mDiffFit_ID0000076,mDiffFit,run5/mDiffFit_ID0000076.sub,energy,slot1@hotel,2009.68,2055.91,463.89
2588,dag_5,run5/montage-0.dag,mDiffFit_ID0000579,mDiffFit,run5/mDiffFit_ID0000579.sub,energy,slot4@hotel,2009.68,2055.91,463.89
2589,dag_5,run5/montage-0.dag,mDiffFit_ID0001917,mDiffFit,run5/mDiffFit_ID0001917.sub,energy,slot5@hotel,2009.68,2055.91,463.89
2590,dag_5,run5/montage-0.dag,mDiffFit_ID0001117,mDiffFit,run5/mDiffFit_ID0001117.sub,energy,slot6@hotel,2009.68,2055.91,463.89
2591,dag_5,run5/montage-0.dag,mDiffFit_ID0000386,mDiffFit,run5/mDiffFit_ID0000386.sub,energy,slot7@hotel,2009.68,2055.91,463.89
2592,dag_5,run5/montage-0.dag,mDiffFit_ID0000783,mDiffFit,run5/mDiffFit_ID0000783.sub,energy,slot8@hotel,2009.68,2055.91,463.89
2593,dag_5,run5/montage-0.dag,mDiffFit_ID0001644,mDiffFit,run5/mDiffFit_ID0001644.sub,energy,slot1@kilo,2009.68,2055.91,463.89
2594,dag_5,run5/montage-0.dag,mDiffFit_ID0001315,mDiffFit,run5/mDiffFit_ID0001315.sub,energy,slot2@kilo,2009.68,2055.91,463.89
2595,dag_5,run5/montage-0.dag,mDiffFit_ID0001316,mDiffFit,run5/mDiffFit_ID0001316.sub,energy,slot3@kilo,2009.68,2055.91,463.89
2596,dag_5,run5/montage-0.dag,mDiffFit_ID0000922,mDiffFit,run5/mDiffFit_ID0000922.sub,energy,slot4@kilo,2009.68,2055.91,463.89
2597,dag_5,run5/montage-0.dag,mDiffFit_ID0001747,mDiffFit,run5/mDiffFit_ID0001747.sub,energy,slot5@kilo,2009.68,2055.91,463.89
2598,dag_5,run5/montage-0.dag,mDiffFit_ID0001893,mDiffFit,run5/mDiffFit_ID0001893.sub,energy,slot6@kilo,2009.68,2055.91,463.89
2599,dag_5,run5/montage-0.dag,mDiffFit_ID0001129,mDiffFit,run5/mDiffFit_ID0001129.sub,energy,slot7@kilo,2009.68,2055.91,463.89
2600,dag_5,run5/montage-0.dag,mDiffFit_ID0000046,mDiffFit,run5/mDiffFit_ID0000046.sub,energy,slot8@kilo,2009.68,2055.91,463.89
2601,dag_5,run5/montage-0.dag,mDiffFit_ID0000384,mDiffFit,run5/mDiffFit_ID0000384.sub,energy,slot1@lima,2009.68,2055.91,463.89
2602,dag_5,run5/montage-0.dag,mDiffFit_ID0000821,mDiffFit,run5/mDiffFit_ID0000821.sub,energy,slot2@lima,2009.68,2055.91,463.89
2603,dag_5,run5/montage-0.dag,mDiffFit_ID0001019,mDiffFit,run5/mDiffFit_ID0001019.sub,energy,slot3@lima,2009.68,2055.91,463.89
2604,dag_5,run5/montage-0.dag,mDiffFit_ID0000884,mDiffFit,run5/mDiffFit_ID0000884.sub,energy,slot4@lima,2009.68,2055.91,463.89
2605,dag_5,run5/montage-0.dag,mDiffFit_ID0001756,mDiffFit,run5/mDiffFit_ID0001756.sub,energy,slot2@delta,2452.47,2498.70,463.89
2606,dag_5,run5/montage-0.dag,mDiffFit_ID0000374,mDiffFit,run5/mDiffFit_ID0000374.sub,energy,slot5@lima,2009.68,2055.91,463.89
