Timestamp,Total,Used,Free,Shared,Buffers,Available
1742817969,31725,2942,484,0,28297,28453
1742817970,31725,2943,484,0,28297,28453
1742817971,31725,2939,488,0,28297,28457
1742817972,31725,2942,485,0,28297,28454
1742817973,31725,2933,493,0,28297,28463
1742817975,31725,2949,478,0,28297,28447
1742817976,31725,3037,389,0,28297,28358
1742817977,31725,3100,327,0,28297,28296
1742817978,31725,3062,364,0,28297,28331
1742817980,31725,2947,479,0,28297,28434
1742817981,31725,2952,474,0,28297,28428
1742817982,31725,2953,473,0,28297,28428
1742817984,31725,2951,475,0,28297,28430
1742817985,31725,2947,479,0,28298,28434
1742817986,31725,2943,483,0,28298,28438
1742817987,31725,2942,484,0,28298,28439
1742817989,31725,2943,483,0,28298,28453
1742817990,31725,2941,485,0,28298,28454
1742817991,31725,2944,482,0,28298,28452
1742817992,31725,2950,476,0,28298,28446
1742817993,31725,2950,476,0,28298,28446
1742817995,31725,2948,478,0,28298,28448
1742817997,31725,2964,462,0,28298,28432
1742817998,31725,2992,434,0,28298,28404
1742817999,31725,2999,427,0,28298,28397
1742818001,31725,2987,438,0,28298,28406
1742818002,31725,2954,472,0,28298,28436
1742818003,31725,3005,421,0,28298,28385
1742818004,31725,3007,418,0,28298,28382
1742818005,31725,2992,433,0,28298,28397
1742818007,31725,2963,462,0,28298,28424
1742818008,31725,2959,467,0,28298,28428
1742818009,31725,2951,474,0,28299,28436
1742818011,31725,2945,480,0,28299,28442
1742818012,31725,2939,486,0,28299,28448
1742818013,31725,2949,476,0,28299,28438
1742818014,31725,2952,472,0,28299,28437
1742818015,31725,2957,468,0,28299,28438
1742818016,31725,2936,488,0,28299,28459
1742818018,31725,3061,363,0,28299,28334
1742818019,31725,3130,295,0,28299,28266
1742818021,31725,3176,249,0,28299,28220
1742818022,31725,3084,370,0,28270,28290
1742818023,31725,2972,481,0,28271,28383
1742818025,31725,2927,526,0,28271,28427
1742818026,31725,2921,532,0,28271,28434
1742818027,31725,2920,532,0,28272,28435
1742818028,31725,2932,520,0,28272,28422
1742818030,31725,2929,522,0,28272,28425
1742818031,31725,2931,521,0,28272,28428
1742818032,31725,2930,521,0,28272,28441
1742818033,31725,2937,515,0,28272,28442
1742818034,31725,2938,514,0,28272,28442
1742818035,31725,2948,504,0,28272,28432
1742818036,31725,2914,538,0,28272,28464
1742818038,31725,2925,526,0,28272,28453
1742818039,31725,2929,522,0,28272,28449
1742818040,31725,3033,418,0,28272,28345
1742818041,31725,3014,437,0,28272,28364
1742818043,31725,2975,477,0,28273,28397
1742818044,31725,2918,533,0,28273,28450
1742818046,31725,2954,497,0,28273,28416
1742818047,31725,2958,492,0,28273,28411
1742818048,31725,2936,515,0,28273,28434
1742818049,31725,2947,504,0,28273,28423
1742818050,31725,2938,512,0,28273,28431
1742818052,31725,2932,518,0,28273,28438
1742818053,31725,2942,508,0,28273,28429
1742818055,31725,2939,511,0,28273,28437
1742818056,31725,3053,397,0,28273,28324
1742818057,31725,2948,502,0,28273,28424
1742818058,31725,2939,512,0,28273,28429
1742818059,31725,2946,504,0,28273,28421
1742818061,31725,2951,499,0,28273,28416
1742818062,31725,2943,507,0,28273,28424
1742818063,31725,2949,501,0,28274,28419
1742818064,31725,2948,503,0,28274,28420
